cell_id,lon,lat,canopy_pct,tree_count,lst_c,dw_built,road_pct,sidewalk_pct,pop_density,poverty,income_proxy,value_per_acre,near_park_m,near_bike_m
1792,-121.746184,38.550136,15.0,6,31.13748550415039,0.7523074694410232,10.213032581453634,0.0,5119.198290500453,33.5300316122234,194150.27234345174,6368183.342028868,102.54079922157312,6.189598094662449
1895,-121.746168,38.551037,17.61,9,32.49785614013672,0.7443912103073671,7.940991839296924,0.0,4960.224746821128,33.5300316122234,113950.09961086085,5867271.274068435,200.43243159645468,21.64765600369648
1894,-121.747316,38.55105,18.13,7,32.14921951293945,0.7429701289834661,20.65830721003135,0.0,1792.7506709404654,33.5300316122234,202949.6489076509,2252600.523021349,200.76705444620467,41.148612532713216
1897,-121.743874,38.551013,19.1,9,32.25517654418945,0.7668805497232825,8.064010040790711,0.0,4336.34622575367,33.5300316122234,104171.02086435538,3475456.596968674,303.64178949690967,7.051214659178453
1898,-121.742726,38.551,21.06,9,32.29961013793945,0.7493700757622719,3.2905045440300844,0.0,4336.34622575367,33.5300316122234,134790.21865177597,4483373.841296176,384.89096947872935,30.365204500856812
1896,-121.745021,38.551025,16.51,5,32.94903564453125,0.7406512277666479,8.145363408521304,0.0,4960.224746821128,33.5300316122234,55590.080855932596,5404693.8713772325,237.09490709298973,16.13120250363427
1997,-121.7473,38.551951,18.77,5,32.09794998168945,0.751319692179095,16.088722274289285,0.1874414245548266,1792.7506709404654,33.5300316122234,230392.00238200513,2331707.5676864,300.853935963209,61.63310292645119
2001,-121.74271,38.551901,9.05,4,33.256656646728516,0.7476054878983025,20.63243581715717,0.0,8455.828868356237,33.5300316122234,93763.76130560109,3740254.518099368,444.8311412839613,46.46278055739881
2000,-121.743858,38.551914,9.49,4,33.263492584228516,0.7451842667845389,14.317042606516292,0.0,8455.828868356237,33.5300316122234,79904.35288359619,3686547.1196775897,376.75426592950987,90.3769165477718
1998,-121.746153,38.551938,12.33,4,32.90802001953125,0.7496276402962394,16.03892027620841,0.0,4960.224746821128,33.5300316122234,70503.88931355556,5624832.482267163,299.81886104907096,37.01952164079122
1796,-121.741595,38.550087,26.0,10,30.594018936157227,0.7380796151701361,16.604010025062657,0.0,3026.5438587409817,33.5300316122234,144253.0819882427,4462570.242563967,422.92908329630006,22.07780674365661
1797,-121.740447,38.550075,10.1,4,31.486122131347656,0.699531588004902,19.42875078468299,0.0,256.7012242825871,33.5300316122234,,,372.2920225616428,119.53381750972605
1899,-121.741579,38.550988,17.22,10,32.54912567138672,0.7461373648839071,11.842105263157894,0.0,3902.5243788386997,33.5300316122234,171063.81356027807,2837011.122860087,461.77230817694243,38.02242947517288
1900,-121.740431,38.550976,10.11,6,33.64973068237305,0.7253147382289171,6.098711097139264,0.0,256.7012242825871,33.5300316122234,,,361.8684906147113,77.13224606576054
1902,-121.738137,38.550951,15.35,8,32.843074798583984,0.7640637207077816,13.16859555833594,0.0,2796.820717589294,33.37508947745168,55913.32902171581,2627150.2049845643,162.37575387962156,9.162262217498975
1901,-121.739284,38.550963,8.51,3,32.764461517333984,0.7451097132870927,12.010034493571652,0.0,2510.882961394883,33.37508947745168,56421.56262221554,1993351.8995527034,262.07628513606335,78.03778198793712
2004,-121.739268,38.551864,3.88,2,32.641414642333984,0.7153949630446732,11.016949152542372,0.4394224733207784,7800.832116664219,33.37508947745168,,4594391.527109054,284.61221642454393,4.374378000439054
2002,-121.741563,38.551889,24.05,6,33.00030517578125,0.7311351174721494,15.799373040752352,0.0,11651.941944802833,33.5300316122234,126282.2567051489,2109625.4080325114,474.92333366649603,43.43772195721148
2006,-121.736974,38.55184,20.16,12,31.851850509643555,0.7514585091266781,10.43233082706767,6.359649122807018,3796.313620536624,33.37508947745168,76692.60801800505,3062391.4415667774,127.80333747527577,27.30158514098362
2003,-121.740416,38.551877,7.72,4,33.38996124267578,0.7232890429440886,19.32352020043846,0.0,5732.953006232606,33.5300316122234,93149.09949934139,3928955.9884893456,378.6056036915642,20.357161732669837
2005,-121.738121,38.551852,26.34,10,31.838178634643555,0.7441615924471989,9.827856025039123,1.971830985915493,2675.5221446625274,33.37508947745168,80088.01160853957,3218584.2187021375,196.7167547092031,9.146009468870737
2107,-121.739253,38.552765,19.58,10,32.03642272949219,0.7256135769421235,12.030075187969924,0.4699248120300752,2675.5221446625274,33.37508947745168,,2511238.339818787,336.80108420129545,5.169719874055916
2109,-121.736958,38.552741,15.74,8,31.489540100097656,0.719569259439595,0.0,6.289111389236545,2675.5221446625274,33.37508947745168,92465.27361856401,2238923.7077202527,220.77622877131262,65.31177718193655
2108,-121.738105,38.552753,18.08,8,31.441688537597656,0.7415182136464864,0.0,5.6095267941084295,2675.5221446625274,33.37508947745168,,2878750.1546400036,266.6359288486392,83.10020189974765
2105,-121.741547,38.55279,22.4,12,33.167789459228516,0.7412423599744216,13.232988397616808,3.606146127312637,5779.313288142604,33.5300316122234,53098.881991778515,3168663.0770205185,501.86921885803395,66.2062763919947
2106,-121.7404,38.552778,5.15,4,32.85675048828125,0.6835063208127394,8.17669172932331,0.0,7800.832116664219,33.37508947745168,74748.27215589861,5863640.026773868,419.21153493876295,83.35878046326147
2211,-121.73809,38.553654,21.41,10,31.58182716369629,0.770814255811274,11.967418546365916,2.0676691729323307,2675.5221446625274,33.37508947745168,,2023218.2359667954,351.54662974031163,132.29220445040988
2209,-121.740384,38.553679,2.41,1,32.42607879638672,0.7249508062377572,13.335425164731724,7.059930969563853,7800.832116664219,33.37508947745168,,,462.98370295855676,62.073971487264004
2210,-121.739237,38.553666,18.77,8,31.745891571044922,0.7413216755958274,7.926065162907268,2.944862155388471,2675.5221446625274,33.37508947745168,,1945362.7616434617,407.29122874928953,34.551841885074815
2208,-121.741532,38.553691,25.5,11,32.743953704833984,0.7333548302995041,0.0,4.0,4181.1099048664555,33.5300316122234,47763.67364758362,3442833.4968925775,410.05208446996454,80.37800998496341
1999,-121.745005,38.551926,15.78,7,33.47882843017578,0.7441418502906647,9.68348480100282,0.0,4960.224746821128,33.5300316122234,77062.28560170878,4643968.434075402,325.49796322649786,113.53065462639412
2100,-121.747284,38.552852,15.85,8,31.786909103393555,0.7559823705193897,20.45028142589118,2.25140712945591,2708.465570274025,33.5300316122234,209976.2405744469,2328664.2204632433,366.9416643160663,46.17382494349274
2101,-121.746137,38.552839,17.76,9,31.974899291992188,0.7575952472398058,14.710485133020343,3.818466353677621,3141.9142262296077,33.5300316122234,39980.128540576006,3160115.573980503,393.41589263259345,52.47758071468894
2103,-121.743842,38.552815,10.63,6,33.208805084228516,0.7409139075316489,0.5325814536340852,0.0,8301.325317221197,33.5300316122234,53979.33952889013,3596089.166434661,450.3202669806138,131.37473291967626
2104,-121.742695,38.552802,15.65,7,33.51300811767578,0.756353966135066,1.0944340212632897,0.0,8301.325317221197,33.5300316122234,105691.93777042988,3422720.2875244915,472.82865667916303,32.634946733669494
2102,-121.74499,38.552827,6.12,4,32.49785614013672,0.7469020175049081,18.39296924042687,4.896421845574388,3159.7526703834515,33.5300316122234,44868.86700532102,3366696.0512234946,419.19667720656844,151.1448155696979
2205,-121.744974,38.553728,13.58,7,32.01933288574219,0.7560792908538133,10.463659147869674,0.0,3323.0822702990426,33.5300316122234,68120.4150480798,4177340.3816920742,338.7187677666589,166.60161271435848
2206,-121.743826,38.553716,6.96,4,32.96954345703125,0.7529645355651156,24.06652023846878,3.012237213680577,3088.6188303308218,33.5300316122234,41296.06140655958,2906771.6838765144,351.3191813937781,117.79628438639399
2203,-121.747269,38.553753,26.57,6,30.990509033203125,0.7408350855112076,10.483364720652856,0.0,1247.8466402230267,33.5300316122234,208782.52723708743,2247766.322260329,270.27929941867706,30.800813978022088
2207,-121.742679,38.553703,23.69,10,32.86700439453125,0.7388467419077642,0.0,1.4724310776942355,3088.6188303308218,33.5300316122234,35560.24850617139,3352251.2620516773,376.2504445640842,18.715329809142744
2204,-121.746121,38.55374,11.12,5,31.342565536499023,0.73684795293957,8.25,0.0,3323.0822702990426,33.5300316122234,38908.00197592125,2507486.3871076643,296.87821338108046,67.93557686651818
2308,-121.744958,38.554629,19.2,10,32.58672332763672,0.7543062095937785,3.5703100532414656,0.0,3323.0822702990426,33.5300316122234,41003.32862066271,2423728.9105663095,249.13016194116693,182.05844927609348
2306,-121.747253,38.554654,18.25,7,30.898223876953125,0.746275745506864,27.238572323105824,1.408891671884784,1247.8466402230267,33.5300316122234,31668.733256776606,2044053.8871580767,173.7024380990735,15.341618525230379
2310,-121.742663,38.554604,15.83,6,32.812313079833984,0.731474403408356,24.419334588826118,4.80225988700565,3323.0822702990426,33.5300316122234,38150.747926691605,2210580.733556309,279.7780815091737,3.5473821326024924
2307,-121.746106,38.554641,20.03,7,31.16141128540039,0.7530995947308838,22.197871008140265,0.0,2681.175786806287,33.5300316122234,45266.14789474229,2667231.4243204566,202.67475713760928,83.30740911809995
2309,-121.743811,38.554617,11.67,6,33.40021514892578,0.7661592041452725,12.31203007518797,0.0,3323.0822702990426,33.5300316122234,32754.099075027763,1725059.959625867,253.21473918317955,101.28112453313237
2410,-121.74609,38.555542,12.75,6,32.51152801513672,0.7394829514669254,11.856963613550816,0.0,2681.175786806287,33.5300316122234,42253.72633413786,2521501.0254859994,118.73025118789946,90.82894683169341
2411,-121.744943,38.55553,21.57,7,32.95928955078125,0.749356961925514,22.86967418546366,0.0,2681.175786806287,33.5300316122234,38672.196938024,2208618.4405894172,151.0960183969774,117.16020934798891
2413,-121.742648,38.555505,18.89,7,33.321598052978516,0.7387483544880524,8.040201005025125,0.0,5732.953006232606,33.5300316122234,65152.35015653656,3419663.75364645,186.23391584679155,21.142196222698338
2412,-121.743795,38.555518,13.72,5,33.51984405517578,0.7560156033529589,9.241854636591478,1.9110275689223055,2681.175786806287,33.5300316122234,37668.3133892742,2145121.6517794016,156.53897517295323,75.1907468325988
2302,-121.751843,38.554703,18.61,6,32.36113739013672,0.7633169434266165,20.23809523809524,1.5664160401002505,2049.0924576332736,33.5300316122234,172473.64184401554,2434213.1193234506,345.8022026010044,50.477439194025926
2409,-121.747237,38.555555,18.57,9,32.25517654418945,0.7400472844019532,9.395552771688068,4.447228311932352,2681.175786806287,33.5300316122234,36394.59681127814,2243231.168750808,77.12558661337461,10.691246441734574
2406,-121.75068,38.555591,16.49,8,32.05351257324219,0.7492247513728216,8.07259073842303,0.0312891113892365,2596.5915435602537,33.5300316122234,260824.22822900568,3303551.9348043394,216.26677197716006,27.416533601250713
2405,-121.751827,38.555604,7.31,2,32.06034851074219,0.7463087073604887,4.23728813559322,5.963590709353421,2049.0924576332736,33.5300316122234,240688.56983809048,2905744.0048722513,313.83630813384093,26.212926560686167
2407,-121.749532,38.555579,9.22,5,31.53055763244629,0.7283066029194742,14.352867439674084,0.0,1247.8466402230267,33.5300316122234,164249.6262606264,2427297.270144503,122.30850429056729,27.96437269555078
2408,-121.748385,38.555567,23.24,9,32.805477142333984,0.7344746665718654,14.40677966101695,0.0,1247.8466402230267,33.5300316122234,,,55.89623400897712,38.896493055637926
2509,-121.750664,38.556492,6.37,3,32.42607879638672,0.7391549518797547,3.4158570980883733,5.233469131933563,0.0,,,,209.10447499063386,72.72367015186302
2510,-121.749517,38.55648,1.93,0,32.22099685668945,0.7100870425347239,6.435488909715714,0.937207122774133,0.0,,,,109.25438977117196,72.19617784578676
2508,-121.751811,38.556505,8.42,4,32.89093017578125,0.7485249079763889,9.447583176396735,0.0,0.0,,,,308.95611037297664,43.20682874675179
2511,-121.748369,38.556468,10.64,4,32.03642272949219,0.7102799272397533,11.989956057752668,0.0,0.0,,,,9.317252461876262,8.090179699848632
2313,-121.739221,38.554567,12.61,8,32.36797332763672,0.7298961572814733,13.15128688010044,8.819836785938481,2675.5221446625274,33.37508947745168,74997.6255144206,2330721.6710541043,465.7494853465826,59.76463768709641
2312,-121.740369,38.55458,13.77,6,32.96954345703125,0.752953972783871,0.0,7.234575634199812,7800.832116664219,33.37508947745168,,,388.17814471342643,36.93450907647688
2314,-121.738074,38.554555,14.2,9,31.862104415893555,0.7443458825582638,8.020050125313283,3.132832080200501,2675.5221446625274,33.37508947745168,,2404194.432047134,442.84678362710696,156.4160808237
2311,-121.741516,38.554592,7.05,4,32.93878173828125,0.7327669383957982,0.0,5.4375,5732.953006232606,33.5300316122234,136903.93097282498,16880953.033038337,323.2781933928485,94.75900717027568
2414,-121.7415,38.555493,3.31,1,33.64631271362305,0.7075690967030823,19.69887076537014,5.081555834378921,5732.953006232606,33.5300316122234,,,246.86125165769022,108.19016730010937
2417,-121.738058,38.555456,16.16,8,31.462196350097656,0.74229410442058,15.34839924670433,1.4752040175768988,1035.1814399541918,33.37508947745168,75030.87965333153,2815259.280924314,509.3473518362485,181.70626159954097
2415,-121.740353,38.555481,21.47,9,33.47541046142578,0.6902596662985161,6.6270709596748985,3.719912472647703,7800.832116664219,33.37508947745168,58836.59172591608,1941805.3846402757,327.2985180547147,11.577635289556596
2416,-121.739205,38.555468,0.0,0,30.928985595703125,0.20061821688432246,8.040201005025125,1.3819095477386936,1035.1814399541918,33.37508947745168,88564.27123077807,3069097.555362763,416.3564883319595,85.09308634845858
2517,-121.741485,38.556394,0.04,0,33.335269927978516,0.7227180944755673,15.751490429871351,0.0,7800.832116664219,33.37508947745168,,,193.40721334501686,82.94343334835104
2519,-121.73919,38.556369,0.49,0,30.115497589111328,0.1378469541668892,5.48073911681804,0.0,1035.1814399541918,33.37508947745168,,,387.01713391003346,88.46838921013313
2318,-121.733484,38.554505,18.6,8,32.56279754638672,0.74889459554106,9.176323207015349,0.0,3124.642334132363,11.895910780669144,44991.25399146877,1511421.1301367239,269.68517375165237,133.80291181647263
2419,-121.735763,38.555431,3.25,1,31.964645385742188,0.7336292623076588,9.4700533082471,0.0,1035.1814399541918,33.37508947745168,71014.99337516632,1775366.0849367897,439.52575917634107,64.05393123569431
2418,-121.736911,38.555444,20.58,9,32.36113739013672,0.7564800331601873,8.017538365173818,0.0,1035.1814399541918,33.37508947745168,50544.34285541296,2060077.1738228097,516.1111914925733,163.98967814005792
2420,-121.734616,38.555419,10.42,5,32.21416091918945,0.7506386376917362,13.84180790960452,0.0,2600.5668242036536,11.895910780669144,90045.37505874045,2451715.7739154226,339.874407743948,35.794227838108505
2421,-121.733468,38.555406,25.68,11,32.15947341918945,0.7472844815347344,18.828320802005013,0.0,2210.0149176310942,11.895910780669144,84346.07425144776,2242912.010110549,240.312267713043,135.73003095794112
2422,-121.732321,38.555394,16.85,7,32.682430267333984,0.76509103551507,18.10209834011901,5.919198246163482,2210.0149176310942,11.895910780669144,105181.34213388307,2341674.680671859,141.35267860732114,160.3322718115444
2524,-121.733453,38.556307,9.48,6,33.178043365478516,0.7523582607973367,18.130489335006278,0.0,2600.5668242036536,11.895910780669144,77811.72800097632,2007412.0044677446,239.35412708925887,135.8872998382781
2522,-121.735747,38.556332,3.28,2,31.810834884643555,0.7382631534710526,18.96282411746329,0.0,1035.1814399541918,33.37508947745168,57343.99447514238,1500577.588533433,439.05541668005804,63.377006259912726
2523,-121.7346,38.55632,14.29,6,32.58330535888672,0.7373981012497097,15.944758317639671,0.0,2862.7453227715923,11.895910780669144,103573.85856951652,2564673.5975954416,339.2057186906187,36.17203387096022
2627,-121.733437,38.557208,4.92,3,32.596981048583984,0.7507972933817655,8.035153797865663,0.0,2862.7453227715923,11.895910780669144,89245.00692221912,2396504.3406928745,242.8984736389802,123.75984331032153
2121,-121.723189,38.552591,25.22,13,31.127229690551758,0.7437009571585804,15.302602696770148,0.0,2796.6358328622246,30.447680690399135,,,597.7794906063577,161.87160020611137
2119,-121.725484,38.552616,4.28,2,32.641414642333984,0.7405987011734396,5.294486215538847,0.3446115288220551,3774.8806009450636,30.447680690399135,,,442.169728391652,116.19380696212625
2120,-121.724337,38.552604,15.28,7,31.51688575744629,0.7355124747846276,2.5753768844221105,1.7273869346733668,2796.6358328622246,30.447680690399135,,,516.1168312145351,156.58277962859623
2122,-121.722042,38.552579,10.11,4,31.814252853393555,0.7330020612571388,8.17669172932331,0.0,2429.9648440058427,30.447680690399135,,,663.1698400537016,121.01892474323661
2224,-121.723174,38.553492,20.67,8,32.03300476074219,0.7454389447811991,7.827175954915466,0.0,1782.9716059641962,30.447680690399135,10602.597144356714,2882477.9487689035,550.6044327585711,75.82560429572779
2223,-121.724321,38.553505,14.8,9,32.40215301513672,0.7579538822174072,0.0,0.0,1782.9716059641962,30.447680690399135,48328.23456214169,4287464.3214454,460.76137450156295,58.015441857778875
2225,-121.722026,38.55348,16.97,9,31.899703979492188,0.7516437033191323,8.72293693128334,0.0,5080.764361886046,30.447680690399135,,,643.4479110569359,93.27557493597367
2222,-121.725468,38.553517,9.56,5,32.56963348388672,0.746836069971323,8.213166144200628,0.0,1782.9716059641962,30.447680690399135,19145.292898768996,2378553.8123023356,376.0697460477242,27.039953226897087
2221,-121.726616,38.55353,7.4,2,31.913375854492188,0.662985966540873,9.444618763727645,0.0,1534.7127642217258,30.447680690399135,5000.0,1457836.8644503937,300.68642033503033,5.696695831007302
2326,-121.724305,38.554406,10.22,2,31.20242691040039,0.7085192697122693,15.225563909774436,0.0,1534.7127642217258,30.447680690399135,27189.616617145617,3302833.2896592394,422.2453154531271,40.551882794015555
2113,-121.732368,38.552691,9.02,4,32.726863861083984,0.7413605211768299,8.041301627033793,0.0,1586.732552540798,33.37508947745168,66805.8540369302,3292771.579367306,344.24766875723645,70.5127884050282
2110,-121.735811,38.552728,18.98,8,32.03984069824219,0.732923679985106,8.114035087719298,1.5350877192982455,2287.783427120076,33.37508947745168,80488.1220213865,2175068.001720984,209.8564494923611,26.627129083742258
2216,-121.732353,38.553592,12.55,5,32.91485595703125,0.7653847162146121,15.625,0.0,6167.955170315363,11.895910780669144,137589.14459423444,1571141.8361633671,264.54424752637277,28.274938357800583
2212,-121.736942,38.553642,7.52,4,32.34746551513672,0.7635035939747468,0.0,3.9448966812773953,2675.5221446625274,33.37508947745168,,2280117.9799637645,318.1449605269569,157.68436411179815
2213,-121.735795,38.553629,9.67,3,31.359655380249023,0.7366784360492602,0.0,0.2192295646727216,2287.783427120076,33.37508947745168,44596.36927252032,1514002.9201360662,310.0158243728324,65.42953777146879
2214,-121.734647,38.553617,14.25,4,31.298131942749023,0.7390500046312809,8.834586466165414,1.6604010025062657,3124.642334132363,11.895910780669144,98383.80811900705,2612766.758496298,326.52537284643125,34.50834136394546
2215,-121.7335,38.553604,28.15,11,31.896286010742188,0.7257825285196304,12.680477087256747,0.0,6167.955170315363,11.895910780669144,73582.59135025858,2464936.8436331744,328.2922968640599,45.26622382981218
2316,-121.735779,38.55453,16.82,6,31.653606414794922,0.7367832689778879,8.032632569814872,0.0,2287.783427120076,33.37508947745168,67955.25037762088,2293319.985985935,410.17740079859647,65.9448838172537
2317,-121.734632,38.554518,11.61,5,31.60233497619629,0.7465459930244833,11.685463659147867,0.0,2210.0149176310942,11.895910780669144,81272.41901789424,2161599.965587042,361.22613298167846,33.88589313250686
2315,-121.736926,38.554543,7.11,4,32.815731048583984,0.7653579954057932,15.312500000000002,1.25,2675.5221446625274,33.37508947745168,,2411709.9557100637,416.8403766006383,165.77477018876374
2319,-121.732337,38.554493,19.71,13,32.98321533203125,0.7535763853229582,2.443609022556391,0.0,3124.642334132363,11.895910780669144,122841.74243433357,2835154.356944259,186.9473360825453,126.89190583364133
2320,-121.731189,38.554481,15.37,5,33.222476959228516,0.7549280682578683,15.216030056355669,0.0,6167.955170315363,11.895910780669144,75886.40296602272,2359533.0493129445,130.77550338989164,117.08135017081679
2322,-121.728895,38.554456,13.1,5,32.90802001953125,0.758060161024332,14.65787821720025,0.0,2415.7475899180236,11.895910780669144,93308.22683292626,2696622.3345570797,119.79713436150666,70.66621924998816
2321,-121.730042,38.554468,10.04,5,33.02764892578125,0.7613318713847548,3.820858127153147,0.0,2415.7475899180236,11.895910780669144,77129.11858063487,2634847.4645929625,122.75633003126515,89.61429275807612
2425,-121.728879,38.555357,20.25,9,30.973419189453125,0.7687256671488285,15.53398058252427,1.7225180081428124,2415.7475899180236,11.895910780669144,84253.36562419143,2357975.201198156,20.232444994898696,7.00606136369236
2426,-121.727731,38.555344,12.35,6,30.105241775512695,0.7515907883644104,8.47723704866562,0.0,3537.8646995748095,11.895910780669144,52083.348807743314,1840327.7124765867,107.0870882468344,31.50291929971543
2423,-121.731174,38.555382,5.38,1,31.756145477294922,0.7613584995269775,8.171571696931746,0.0,6167.955170315363,11.895910780669144,128683.89479799048,3340805.348353567,46.387348825466134,98.84724604810172
2424,-121.730026,38.555369,12.84,4,30.949493408203125,0.75588293466717,10.74561403508772,0.0,2415.7475899180236,11.895910780669144,74714.3237609611,2310368.125261829,22.6459209601826,12.477319192183476
2526,-121.731158,38.556283,11.78,3,30.853788375854492,0.7337861044798046,11.713122455371124,6.107109301597244,3615.9154651214594,11.895910780669144,76293.70487270463,2283058.141294048,39.56763605118131,30.402406404782553
2525,-121.732305,38.556295,20.78,10,32.45684051513672,0.7450437694787979,10.651629072681704,0.0,2600.5668242036536,11.895910780669144,129502.30723710643,2981418.077850641,139.41737084986937,129.80314709570274
2329,-121.720863,38.554368,8.0,4,33.47541046142578,0.6954281367361546,5.200501253132832,0.0,1534.7127642217258,30.447680690399135,47887.28445685932,3250105.209687659,627.7515187824301,2.6187693252640543
2330,-121.719715,38.554356,8.08,6,33.37287139892578,0.7469151916448027,3.2571249608518635,0.0,5080.764361886046,30.447680690399135,41626.05362870426,3151387.566762042,586.646766378391,11.71552968155738
2331,-121.718568,38.554343,12.29,7,34.35042190551758,0.7465196251869202,1.8808777429467085,0.0,5080.764361886046,30.447680690399135,45021.45390964769,3479510.3507606867,560.671526919567,20.598794213125416
2434,-121.718552,38.555244,9.86,6,34.552085876464844,0.7448857286944985,14.00375939849624,3.634085213032581,1534.7127642217258,30.447680690399135,50377.63909170802,4224457.9316086015,462.4438163731012,19.88928897635454
2433,-121.719699,38.555257,5.37,4,34.408531188964844,0.7373456901405007,12.151581584716569,9.834011901033511,1534.7127642217258,30.447680690399135,60179.447955013056,4608115.972815031,493.62651023854175,82.11879202966043
2435,-121.717405,38.555231,12.73,7,34.897308349609375,0.7555911059025675,9.23606762680025,0.0,5080.764361886046,30.447680690399135,27615.981879393064,3548886.704763845,440.8898468005427,23.70691849091527
2432,-121.720847,38.555269,0.0,0,33.266910552978516,0.08859742642380297,9.981167608286253,10.420590081607031,1534.7127642217258,30.447680690399135,,,541.8236819218012,97.12416852294126
2536,-121.719683,38.556158,7.72,3,33.74885177612305,0.661520708585158,0.0,3.514276749294007,1534.7127642217258,30.447680690399135,67571.24101136859,4740568.973366234,404.0364718419631,92.20280839765908
2537,-121.718536,38.556145,10.98,5,34.11457824707031,0.7437799125909805,0.0,3.7907268170426063,1534.7127642217258,30.447680690399135,56113.241300806185,4584224.636227624,365.2692634049672,38.94217897516722
2538,-121.717389,38.556132,10.04,3,34.28889846801758,0.7670141793787479,0.0,2.345215759849906,5080.764361886046,30.447680690399135,47510.221433162435,5174825.577406812,351.47949744865923,23.316948153601032
2328,-121.72201,38.554381,8.31,4,33.63605880737305,0.6215364879462868,8.153026026967702,0.0,1534.7127642217258,30.447680690399135,21974.439916424944,3156752.7223527036,616.4516720314091,6.469146271822742
2325,-121.725452,38.554418,5.2,2,29.677989959716797,0.6757444406393915,15.160075329566856,0.0,1534.7127642217258,30.447680690399135,35868.501014011774,3831544.0916820383,327.73227960456643,61.975556595842306
2327,-121.723158,38.554393,13.1,5,33.57794952392578,0.7187798256054521,4.472943384422896,0.0,1534.7127642217258,30.447680690399135,26770.17143129837,3959037.820570355,518.7898077415865,22.74264004668617
2324,-121.7266,38.554431,12.75,3,29.954849243164062,0.3350406186655164,17.402190923317683,0.0,1534.7127642217258,30.447680690399135,,,237.49532576322477,68.43520613192109
2427,-121.726584,38.555332,0.81,0,28.273183822631836,0.2872843958903104,7.8125,0.0,1534.7127642217258,30.447680690399135,,,206.06149348785453,68.09413235838592
2431,-121.721994,38.555282,8.03,3,32.90118408203125,0.06635718140751123,3.71875,5.84375,1534.7127642217258,30.447680690399135,,,602.7299062342925,106.22358756363599
2430,-121.723142,38.555294,5.34,4,32.767879486083984,0.06888469366822392,0.0,3.883495145631068,1534.7127642217258,30.447680690399135,,,505.159451110921,121.31087523160274
2428,-121.725436,38.555319,9.68,6,27.914291381835938,0.15263018722180277,8.080175383651738,1.7225180081428124,1534.7127642217258,30.447680690399135,,,305.7025296983175,157.51825003961207
2429,-121.724289,38.555307,0.69,0,29.43531036376953,0.07771722413599491,0.0,2.008788449466416,1534.7127642217258,30.447680690399135,,,405.3970379534638,139.11948660768553
2533,-121.723126,38.556195,3.03,2,33.84455490112305,0.2676513160113245,0.0,0.0,1534.7127642217258,30.447680690399135,29902.436014056155,2166791.971279712,509.8927796943814,165.82634854426632
2531,-121.725421,38.55622,8.12,3,30.758085250854492,0.5557570123346522,10.73888541014402,0.0,1534.7127642217258,30.447680690399135,37557.518167200324,2338651.2395418966,310.86925896941085,158.48311711046335
2532,-121.724273,38.556208,4.36,3,30.190692901611328,0.3499531412962824,7.988721804511279,0.281954887218045,1534.7127642217258,30.447680690399135,14554.05081129238,1439591.4897246067,410.428433209835,165.64187832854861
2534,-121.721978,38.556183,1.69,1,33.87873840332031,0.1964446489000693,0.0,0.4690431519699812,1534.7127642217258,30.447680690399135,,,531.8462361098178,171.2684101559327
2636,-121.72311,38.557096,17.78,8,33.150699615478516,0.7365206634858623,9.987437185929648,4.114321608040201,3134.4163146058418,30.447680690399135,38474.86369640781,2772911.134522216,518.6435204217315,65.6880579150447
2637,-121.721962,38.557084,11.58,5,34.24446487426758,0.7359577596653253,0.0,0.0,3134.4163146058418,30.447680690399135,30333.957545112895,2376083.4152058586,471.70237993626125,71.3950604083202
2634,-121.725405,38.557121,23.63,17,32.21416091918945,0.7506386609748006,8.137715179968701,0.0,2487.883137884126,30.447680690399135,19204.21143896437,1493621.4529393231,319.5829077442039,58.72829461589328
2635,-121.724257,38.557109,21.49,10,32.16289138793945,0.7520009308354929,16.003758221108676,0.1879110554337613,2487.883137884126,30.447680690399135,35246.48631887837,2340677.371220824,419.1605304606929,65.48584088456215
2633,-121.726552,38.557134,4.61,2,33.09600830078125,0.7458210602635518,13.053027925949168,0.0,1534.7127642217258,30.447680690399135,29759.931426425403,2028953.1339947095,220.10015862510335,49.68321847425654
2738,-121.724241,38.55801,8.83,4,33.97444152832031,0.7599079451756552,0.0,0.5952380952380952,2902.1020039582413,8.294736842105262,143374.04711161574,2505517.7598995147,433.8166899718998,34.67017748000002
2739,-121.723094,38.557997,12.96,5,33.98469543457031,0.7338253246853128,7.829627309740056,0.0,2902.1020039582413,8.294736842105262,151889.17128334072,2579134.730247753,521.5479406145687,34.45021398670224
2527,-121.73001,38.55627,20.04,6,28.5739688873291,0.5397549606859684,0.0,0.0,2415.7475899180236,11.895910780669144,,,0.0,7.857728220283509
2530,-121.726568,38.556233,1.51,1,29.934341430664062,0.6531875946093351,8.142812402129659,0.0,1534.7127642217258,30.447680690399135,46208.66854485254,2253564.3558760574,211.40520187142585,77.30908825721428
2528,-121.728863,38.556258,19.29,9,28.642330169677734,0.707877358654514,5.952380952380952,0.0,2415.7475899180236,11.895910780669144,78898.87605329735,2279893.942670175,12.38246084052661,29.340265400430738
2529,-121.727715,38.556245,11.1,3,31.766399383544922,0.7360360366292298,12.256442489000628,0.0,3537.8646995748095,11.895910780669144,110571.97585523118,3424481.97773571,111.93308086092102,22.137004690482495
2630,-121.729994,38.557171,12.68,8,29.961685180664062,0.7564402301795781,16.3795803319762,6.92139054181021,2415.7475899180236,11.895910780669144,93532.96296806444,2654123.9386519995,14.71649234987912,44.63665137680561
